runid,graph_sub_path,results_sub_path,summary_results_filename,subid,detailed_results_filename,graph_filename,quantum,locations,slice,shots,mode,iterations,gray,hot_start,gradient_type,formulation,layers,std_dev,lr,weight_decay,momentum,alpha,big_a,c,eta,gamma,s,qubits,elapsed,hot_start_dist,best_dist_found,best_dist,iteration_found,cache_max_size,cache_items,cache_hits,cache_misses
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,17-27-31,results\20250407-10-06-44\17-27-31.csv,graphs\20250407-10-06-44\17-27-31.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0016,0.05,0.2,,,,,,,21,221.55097103118896,n/a,304.20001220703125,290.2,9,500000,276293,77115,276293
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,17-31-13,results\20250407-10-06-44\17-31-13.csv,graphs\20250407-10-06-44\17-31-13.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0032,0.05,0.2,,,,,,,21,219.3823118209839,n/a,304.20001220703125,290.2,102,500000,274718,78690,274718
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,17-34-52,results\20250407-10-06-44\17-34-52.csv,graphs\20250407-10-06-44\17-34-52.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0064,0.05,0.2,,,,,,,21,216.2977957725525,n/a,314.79998779296875,290.2,24,500000,272525,80883,272525
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,17-38-29,results\20250407-10-06-44\17-38-29.csv,graphs\20250407-10-06-44\17-38-29.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0128,0.05,0.2,,,,,,,21,218.62909150123596,n/a,337.3999938964844,290.2,59,500000,274216,79192,274216
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,17-42-07,results\20250407-10-06-44\17-42-07.csv,graphs\20250407-10-06-44\17-42-07.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0256,0.05,0.2,,,,,,,21,218.8358895778656,n/a,328.70001220703125,290.2,143,500000,273641,79767,273641
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,17-45-46,results\20250407-10-06-44\17-45-46.csv,graphs\20250407-10-06-44\17-45-46.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0512,0.05,0.2,,,,,,,21,219.20079231262207,n/a,333.20001220703125,290.2,146,500000,276531,76877,276531
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,17-49-26,results\20250407-10-06-44\17-49-26.csv,graphs\20250407-10-06-44\17-49-26.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.1024,0.05,0.2,,,,,,,21,216.69879817962646,n/a,298.3999938964844,290.2,174,500000,275625,77783,275625
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,17-53-03,results\20250407-10-06-44\17-53-03.csv,graphs\20250407-10-06-44\17-53-03.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.2048,0.05,0.2,,,,,,,21,216.31823301315308,n/a,328.70001220703125,290.2,25,500000,274503,78905,274503
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,17-56-39,results\20250407-10-06-44\17-56-39.csv,graphs\20250407-10-06-44\17-56-39.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2.5e-05,0.0004,0.4,,,,,,,21,205.493985414505,n/a,395.70001220703125,290.2,11,500000,3753,349655,3753
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,18-00-05,results\20250407-10-06-44\18-00-05.csv,graphs\20250407-10-06-44\18-00-05.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,5e-05,0.0004,0.4,,,,,,,21,203.77173376083374,n/a,365.5,290.2,10,500000,2347,351061,2347
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,18-03-29,results\20250407-10-06-44\18-03-29.csv,graphs\20250407-10-06-44\18-03-29.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0001,0.0004,0.4,,,,,,,21,200.60668873786926,n/a,366.70001220703125,290.2,12,500000,5335,348073,5335
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,18-06-49,results\20250407-10-06-44\18-06-49.csv,graphs\20250407-10-06-44\18-06-49.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0002,0.0004,0.4,,,,,,,21,214.99768471717834,n/a,290.20001220703125,290.2,119,500000,279495,73913,279495
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,18-10-24,results\20250407-10-06-44\18-10-24.csv,graphs\20250407-10-06-44\18-10-24.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0004,0.0004,0.4,,,,,,,21,215.99451327323914,n/a,333.8999938964844,290.2,48,500000,275567,77841,275567
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,18-14-01,results\20250407-10-06-44\18-14-01.csv,graphs\20250407-10-06-44\18-14-01.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0008,0.0004,0.4,,,,,,,21,213.40045809745789,n/a,298.3999938964844,290.2,183,500000,277048,76360,277048
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,18-17-34,results\20250407-10-06-44\18-17-34.csv,graphs\20250407-10-06-44\18-17-34.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0016,0.0004,0.4,,,,,,,21,228.64145922660828,n/a,328.5,290.2,38,500000,277917,75491,277917
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,18-21-23,results\20250407-10-06-44\18-21-23.csv,graphs\20250407-10-06-44\18-21-23.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0032,0.0004,0.4,,,,,,,21,214.86638593673706,n/a,329.3999938964844,290.2,46,500000,275134,78274,275134
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,18-24-58,results\20250407-10-06-44\18-24-58.csv,graphs\20250407-10-06-44\18-24-58.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0064,0.0004,0.4,,,,,,,21,229.50340270996094,n/a,312.29998779296875,290.2,224,500000,274398,79010,274398
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,18-28-48,results\20250407-10-06-44\18-28-48.csv,graphs\20250407-10-06-44\18-28-48.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0128,0.0004,0.4,,,,,,,21,212.96013188362122,n/a,330.1000061035156,290.2,110,500000,277949,75459,277949
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,18-32-21,results\20250407-10-06-44\18-32-21.csv,graphs\20250407-10-06-44\18-32-21.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0256,0.0004,0.4,,,,,,,21,213.41935443878174,n/a,313.0,290.2,50,500000,276229,77179,276229
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,18-35-54,results\20250407-10-06-44\18-35-54.csv,graphs\20250407-10-06-44\18-35-54.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0512,0.0004,0.4,,,,,,,21,213.21068501472473,n/a,314.70001220703125,290.2,21,500000,275841,77567,275841
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,18-39-28,results\20250407-10-06-44\18-39-28.csv,graphs\20250407-10-06-44\18-39-28.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.1024,0.0004,0.4,,,,,,,21,216.80741262435913,n/a,333.20001220703125,290.2,41,500000,276074,77334,276074
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,18-43-05,results\20250407-10-06-44\18-43-05.csv,graphs\20250407-10-06-44\18-43-05.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.2048,0.0004,0.4,,,,,,,21,215.39011025428772,n/a,338.3999938964844,290.2,1,500000,278721,74687,278721
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,18-46-40,results\20250407-10-06-44\18-46-40.csv,graphs\20250407-10-06-44\18-46-40.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2.5e-05,0.001,0.4,,,,,,,21,203.8278534412384,n/a,358.1000061035156,290.2,7,500000,2860,350548,2860
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,18-50-04,results\20250407-10-06-44\18-50-04.csv,graphs\20250407-10-06-44\18-50-04.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,5e-05,0.001,0.4,,,,,,,21,202.08458590507507,n/a,358.1000061035156,290.2,9,500000,6746,346662,6746
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,18-53-26,results\20250407-10-06-44\18-53-26.csv,graphs\20250407-10-06-44\18-53-26.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0001,0.001,0.4,,,,,,,21,205.03090047836304,n/a,338.3999938964844,290.2,64,500000,11031,342377,11031
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,18-56-51,results\20250407-10-06-44\18-56-51.csv,graphs\20250407-10-06-44\18-56-51.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0002,0.001,0.4,,,,,,,21,219.87680172920227,n/a,328.70001220703125,290.2,224,500000,276365,77043,276365
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,19-00-31,results\20250407-10-06-44\19-00-31.csv,graphs\20250407-10-06-44\19-00-31.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0004,0.001,0.4,,,,,,,21,214.17008256912231,n/a,330.6000061035156,290.2,119,500000,275647,77761,275647
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,19-04-06,results\20250407-10-06-44\19-04-06.csv,graphs\20250407-10-06-44\19-04-06.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0008,0.001,0.4,,,,,,,21,217.1875557899475,n/a,322.1000061035156,290.2,190,500000,276003,77405,276003
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,19-07-43,results\20250407-10-06-44\19-07-43.csv,graphs\20250407-10-06-44\19-07-43.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0016,0.001,0.4,,,,,,,21,222.43668937683105,n/a,315.79998779296875,290.2,120,500000,277021,76387,277021
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,19-11-26,results\20250407-10-06-44\19-11-26.csv,graphs\20250407-10-06-44\19-11-26.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0032,0.001,0.4,,,,,,,21,234.84573197364807,n/a,327.29998779296875,290.2,47,500000,275684,77724,275684
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,19-15-21,results\20250407-10-06-44\19-15-21.csv,graphs\20250407-10-06-44\19-15-21.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0064,0.001,0.4,,,,,,,21,231.87904715538025,n/a,319.29998779296875,290.2,200,500000,277387,76021,277387
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,19-19-13,results\20250407-10-06-44\19-19-13.csv,graphs\20250407-10-06-44\19-19-13.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0128,0.001,0.4,,,,,,,21,219.19121766090393,n/a,304.20001220703125,290.2,62,500000,278676,74732,278676
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,19-22-52,results\20250407-10-06-44\19-22-52.csv,graphs\20250407-10-06-44\19-22-52.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0256,0.001,0.4,,,,,,,21,212.76700258255005,n/a,333.8999938964844,290.2,41,500000,276224,77184,276224
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,19-26-25,results\20250407-10-06-44\19-26-25.csv,graphs\20250407-10-06-44\19-26-25.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0512,0.001,0.4,,,,,,,21,217.4288091659546,n/a,312.29998779296875,290.2,232,500000,276700,76708,276700
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,19-30-02,results\20250407-10-06-44\19-30-02.csv,graphs\20250407-10-06-44\19-30-02.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.1024,0.001,0.4,,,,,,,21,212.84075331687927,n/a,338.1000061035156,290.2,11,500000,278038,75370,278038
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,19-33-35,results\20250407-10-06-44\19-33-35.csv,graphs\20250407-10-06-44\19-33-35.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.2048,0.001,0.4,,,,,,,21,215.87782192230225,n/a,341.29998779296875,290.2,241,500000,275411,77997,275411
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,19-37-11,results\20250407-10-06-44\19-37-11.csv,graphs\20250407-10-06-44\19-37-11.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2.5e-05,0.05,0.4,,,,,,,21,198.5194480419159,n/a,393.20001220703125,290.2,3,500000,1481,351927,1481
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,19-40-30,results\20250407-10-06-44\19-40-30.csv,graphs\20250407-10-06-44\19-40-30.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,5e-05,0.05,0.4,,,,,,,21,199.6476583480835,n/a,356.70001220703125,290.2,16,500000,3554,349854,3554
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,19-43-50,results\20250407-10-06-44\19-43-50.csv,graphs\20250407-10-06-44\19-43-50.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0001,0.05,0.4,,,,,,,21,206.87260508537292,n/a,322.1000061035156,290.2,209,500000,131318,222090,131318
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,19-47-17,results\20250407-10-06-44\19-47-17.csv,graphs\20250407-10-06-44\19-47-17.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0002,0.05,0.4,,,,,,,21,220.61897778511047,n/a,333.8999938964844,290.2,246,500000,270970,82438,270970
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,19-50-58,results\20250407-10-06-44\19-50-58.csv,graphs\20250407-10-06-44\19-50-58.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0004,0.05,0.4,,,,,,,21,218.7823531627655,n/a,314.79998779296875,290.2,92,500000,277395,76013,277395
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,19-54-37,results\20250407-10-06-44\19-54-37.csv,graphs\20250407-10-06-44\19-54-37.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0008,0.05,0.4,,,,,,,21,223.6918830871582,n/a,330.0,290.2,157,500000,275557,77851,275557
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,19-58-20,results\20250407-10-06-44\19-58-20.csv,graphs\20250407-10-06-44\19-58-20.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0016,0.05,0.4,,,,,,,21,218.86754846572876,n/a,330.1000061035156,290.2,93,500000,277591,75817,277591
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,20-01-59,results\20250407-10-06-44\20-01-59.csv,graphs\20250407-10-06-44\20-01-59.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0032,0.05,0.4,,,,,,,21,235.2743363380432,n/a,329.3999938964844,290.2,129,500000,271717,81691,271717
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,20-05-56,results\20250407-10-06-44\20-05-56.csv,graphs\20250407-10-06-44\20-05-56.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0064,0.05,0.4,,,,,,,21,219.4207992553711,n/a,312.29998779296875,290.2,39,500000,277332,76076,277332
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,20-09-35,results\20250407-10-06-44\20-09-35.csv,graphs\20250407-10-06-44\20-09-35.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0128,0.05,0.4,,,,,,,21,224.93741011619568,n/a,327.29998779296875,290.2,168,500000,274824,78584,274824
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,20-13-20,results\20250407-10-06-44\20-13-20.csv,graphs\20250407-10-06-44\20-13-20.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0256,0.05,0.4,,,,,,,21,218.91888904571533,n/a,298.3999938964844,290.2,3,500000,275629,77779,275629
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,20-16-59,results\20250407-10-06-44\20-16-59.csv,graphs\20250407-10-06-44\20-16-59.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0512,0.05,0.4,,,,,,,21,218.1759374141693,n/a,304.20001220703125,290.2,27,500000,275861,77547,275861
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,20-20-38,results\20250407-10-06-44\20-20-38.csv,graphs\20250407-10-06-44\20-20-38.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.1024,0.05,0.4,,,,,,,21,220.79520344734192,n/a,290.20001220703125,290.2,125,500000,278029,75379,278029
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,20-24-19,results\20250407-10-06-44\20-24-19.csv,graphs\20250407-10-06-44\20-24-19.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.2048,0.05,0.4,,,,,,,21,218.730073928833,n/a,319.29998779296875,290.2,159,500000,275486,77922,275486
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,20-27-57,results\20250407-10-06-44\20-27-57.csv,graphs\20250407-10-06-44\20-27-57.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2.5e-05,0.0004,0.8,,,,,,,21,206.23468732833862,n/a,358.1000061035156,290.2,8,500000,3682,349726,3682
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,20-31-24,results\20250407-10-06-44\20-31-24.csv,graphs\20250407-10-06-44\20-31-24.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,5e-05,0.0004,0.8,,,,,,,21,204.45580792427063,n/a,471.3999938964844,290.2,3,500000,2050,351358,2050
20250407-10-06-44,graphs\20250407-10-06-44,results\20250407-10-06-44,results\results.csv,20-34-48,results\20250407-10-06-44\20-34-48.csv,graphs\20250407-10-06-44\20-34-48.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0001,0.0004,0.8,,,,,,,21,218.4185540676117,n/a,290.29998779296875,290.2,43,500000,271247,82161,271247
20250407-21-33-05,graphs\20250407-21-33-05,results\20250407-21-33-05,results\results.csv,21-33-06,results\20250407-21-33-05\21-33-06.csv,graphs\20250407-21-33-05\21-33-06.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0002,0.0004,0.8,,,,,,,21,279.14512729644775,n/a,298.3999938964844,290.2,33,500000,273360,80048,273360
20250407-21-33-05,graphs\20250407-21-33-05,results\20250407-21-33-05,results\results.csv,21-37-46,results\20250407-21-33-05\21-37-46.csv,graphs\20250407-21-33-05\21-37-46.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0004,0.0004,0.8,,,,,,,21,228.1320719718933,n/a,335.5,290.2,147,500000,272331,81077,272331
20250407-21-33-05,graphs\20250407-21-33-05,results\20250407-21-33-05,results\results.csv,21-41-34,results\20250407-21-33-05\21-41-34.csv,graphs\20250407-21-33-05\21-41-34.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0008,0.0004,0.8,,,,,,,21,233.64146089553833,n/a,314.70001220703125,290.2,82,500000,276001,77407,276001
20250407-21-33-05,graphs\20250407-21-33-05,results\20250407-21-33-05,results\results.csv,21-45-28,results\20250407-21-33-05\21-45-28.csv,graphs\20250407-21-33-05\21-45-28.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0016,0.0004,0.8,,,,,,,21,218.2509274482727,n/a,322.1000061035156,290.2,119,500000,277109,76299,277109
20250407-21-33-05,graphs\20250407-21-33-05,results\20250407-21-33-05,results\results.csv,21-49-06,results\20250407-21-33-05\21-49-06.csv,graphs\20250407-21-33-05\21-49-06.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0032,0.0004,0.8,,,,,,,21,230.99618315696716,n/a,298.3999938964844,290.2,154,500000,276572,76836,276572
20250407-21-33-05,graphs\20250407-21-33-05,results\20250407-21-33-05,results\results.csv,21-52-57,results\20250407-21-33-05\21-52-57.csv,graphs\20250407-21-33-05\21-52-57.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0064,0.0004,0.8,,,,,,,21,233.5522277355194,n/a,314.79998779296875,290.2,132,500000,276302,77106,276302
20250407-21-33-05,graphs\20250407-21-33-05,results\20250407-21-33-05,results\results.csv,21-56-51,results\20250407-21-33-05\21-56-51.csv,graphs\20250407-21-33-05\21-56-51.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0128,0.0004,0.8,,,,,,,21,216.14283657073975,n/a,329.3999938964844,290.2,45,500000,274059,79349,274059
20250407-21-33-05,graphs\20250407-21-33-05,results\20250407-21-33-05,results\results.csv,22-00-27,results\20250407-21-33-05\22-00-27.csv,graphs\20250407-21-33-05\22-00-27.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,0.0256,0.0004,0.8,,,,,,,21,209.26047897338867,n/a,330.6000061035156,290.2,145,500000,274389,79019,274389
